user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_numeric,engagement_score,payment_reliability,support_intensity,recency_risk
2205,2024-09-22,Basic,199,20.7,7,0,26,17,No,0,0.7961538461538461,1.0,0.2692307692307692,0.6538461538461539
2206,2023-09-24,Premium,699,20.9,4,1,5,4,No,0,4.18,0.5,0.8,0.8
2207,2023-12-13,Basic,199,2.9,3,5,33,18,Yes,1,0.08787878787878788,0.16666666666666666,0.09090909090909091,0.5454545454545454
2208,2023-10-28,Premium,699,17.5,7,2,11,60,Yes,1,1.5909090909090908,0.3333333333333333,0.6363636363636364,5.454545454545454
2209,2023-09-04,Premium,699,10.7,3,2,26,42,Yes,1,0.4115384615384615,0.3333333333333333,0.11538461538461539,1.6153846153846154
2210,2023-05-01,Standard,399,17.7,0,0,10,3,No,0,1.77,1.0,0.0,0.3
2211,2023-12-07,Basic,199,25.0,2,1,7,46,Yes,1,3.5714285714285716,0.5,0.2857142857142857,6.571428571428571
2212,2024-10-21,Premium,699,14.7,7,3,21,26,Yes,1,0.7,0.25,0.3333333333333333,1.2380952380952381
2213,2024-11-02,Premium,699,18.4,4,5,36,13,No,0,0.5111111111111111,0.16666666666666666,0.1111111111111111,0.3611111111111111
2214,2023-09-16,Basic,199,4.3,3,2,24,4,Yes,1,0.17916666666666667,0.3333333333333333,0.125,0.16666666666666666
2215,2023-11-28,Standard,399,20.4,7,5,12,25,No,0,1.7,0.16666666666666666,0.5833333333333334,2.0833333333333335
2216,2024-08-03,Standard,399,20.5,6,5,9,20,No,0,2.2777777777777777,0.16666666666666666,0.6666666666666666,2.2222222222222223
2217,2023-12-09,Premium,699,0.7,2,2,12,26,Yes,1,0.05833333333333333,0.3333333333333333,0.16666666666666666,2.1666666666666665
2218,2023-10-12,Basic,199,22.2,3,4,3,38,Yes,1,7.3999999999999995,0.2,1.0,12.666666666666666
2219,2024-09-21,Basic,199,10.7,0,5,12,23,No,0,0.8916666666666666,0.16666666666666666,0.0,1.9166666666666667
2220,2023-12-07,Standard,399,0.6,7,4,22,12,Yes,1,0.02727272727272727,0.2,0.3181818181818182,0.5454545454545454
2221,2024-09-18,Premium,699,7.2,6,4,33,37,Yes,1,0.2181818181818182,0.2,0.18181818181818182,1.121212121212121
2222,2023-10-25,Basic,199,19.4,0,3,28,46,Yes,1,0.6928571428571428,0.25,0.0,1.6428571428571428
2223,2023-03-06,Premium,699,1.6,5,0,30,26,Yes,1,0.05333333333333334,1.0,0.16666666666666666,0.8666666666666667
2224,2024-04-05,Standard,399,23.3,3,2,27,53,Yes,1,0.862962962962963,0.3333333333333333,0.1111111111111111,1.962962962962963
2225,2023-09-18,Standard,399,22.3,0,1,20,42,No,0,1.115,0.5,0.0,2.1
2226,2024-04-05,Standard,399,0.6,3,0,17,14,No,0,0.03529411764705882,1.0,0.17647058823529413,0.8235294117647058
2227,2024-07-02,Basic,199,0.6,0,0,26,51,No,0,0.023076923076923075,1.0,0.0,1.9615384615384615
2228,2024-08-17,Premium,699,0.9,4,4,27,42,Yes,1,0.03333333333333333,0.2,0.14814814814814814,1.5555555555555556
2229,2024-02-03,Basic,199,16.7,4,0,35,54,Yes,1,0.47714285714285715,1.0,0.11428571428571428,1.542857142857143
2230,2023-12-03,Premium,699,4.8,3,0,22,43,Yes,1,0.21818181818181817,1.0,0.13636363636363635,1.9545454545454546
2231,2023-09-22,Premium,699,23.7,0,0,16,8,No,0,1.48125,1.0,0.0,0.5
2232,2023-06-17,Basic,199,17.0,6,1,19,57,Yes,1,0.8947368421052632,0.5,0.3157894736842105,3.0
2233,2024-10-16,Standard,399,19.2,4,2,7,34,Yes,1,2.742857142857143,0.3333333333333333,0.5714285714285714,4.857142857142857
2234,2023-10-04,Basic,199,24.6,1,0,5,15,Yes,1,4.92,1.0,0.2,3.0
2235,2024-07-01,Basic,199,19.2,5,0,8,32,No,0,2.4,1.0,0.625,4.0
2236,2023-12-28,Standard,399,3.5,4,0,33,22,No,0,0.10606060606060606,1.0,0.12121212121212122,0.6666666666666666
2237,2024-09-27,Basic,199,20.3,8,2,25,46,Yes,1,0.812,0.3333333333333333,0.32,1.84
2238,2024-07-01,Basic,199,4.5,5,1,5,33,No,0,0.9,0.5,1.0,6.6
2239,2024-03-18,Basic,199,24.8,5,0,31,21,No,0,0.8,1.0,0.16129032258064516,0.6774193548387096
2240,2024-10-14,Basic,199,19.5,6,1,33,10,Yes,1,0.5909090909090909,0.5,0.18181818181818182,0.30303030303030304
2241,2024-05-21,Standard,399,24.4,3,5,5,59,No,0,4.88,0.16666666666666666,0.6,11.8
2242,2024-04-08,Premium,699,10.0,5,1,30,57,Yes,1,0.3333333333333333,0.5,0.16666666666666666,1.9
2243,2023-12-13,Basic,199,14.5,0,5,1,59,Yes,1,14.5,0.16666666666666666,0.0,59.0
2244,2024-08-31,Standard,399,24.3,7,0,1,8,No,0,24.3,1.0,7.0,8.0
2245,2024-07-18,Premium,699,19.3,2,3,36,31,Yes,1,0.5361111111111111,0.25,0.05555555555555555,0.8611111111111112
2246,2024-07-03,Premium,699,3.4,0,5,22,20,Yes,1,0.15454545454545454,0.16666666666666666,0.0,0.9090909090909091
2247,2023-05-21,Standard,399,1.5,1,0,19,60,Yes,1,0.07894736842105263,1.0,0.05263157894736842,3.1578947368421053
2248,2023-03-18,Premium,699,20.5,2,2,17,21,No,0,1.2058823529411764,0.3333333333333333,0.11764705882352941,1.2352941176470589
2249,2023-01-27,Premium,699,2.3,4,5,24,19,Yes,1,0.09583333333333333,0.16666666666666666,0.16666666666666666,0.7916666666666666
2250,2024-09-05,Standard,399,5.0,1,1,21,59,No,0,0.23809523809523808,0.5,0.047619047619047616,2.8095238095238093
2251,2023-07-07,Basic,199,3.3,4,2,24,20,No,0,0.13749999999999998,0.3333333333333333,0.16666666666666666,0.8333333333333334
2252,2024-07-17,Premium,699,14.8,1,1,14,3,No,0,1.0571428571428572,0.5,0.07142857142857142,0.21428571428571427
2253,2023-11-01,Premium,699,20.4,8,4,6,55,Yes,1,3.4,0.2,1.3333333333333333,9.166666666666666
2254,2024-03-06,Premium,699,3.0,6,0,20,19,No,0,0.15,1.0,0.3,0.95
2255,2024-08-25,Basic,199,7.1,0,1,22,4,Yes,1,0.3227272727272727,0.5,0.0,0.18181818181818182
2256,2024-07-08,Basic,199,22.3,0,3,7,51,Yes,1,3.185714285714286,0.25,0.0,7.285714285714286
2257,2023-07-09,Basic,199,4.4,8,1,17,5,Yes,1,0.25882352941176473,0.5,0.47058823529411764,0.29411764705882354
2258,2023-05-10,Premium,699,16.0,0,3,7,13,No,0,2.2857142857142856,0.25,0.0,1.8571428571428572
2259,2023-10-07,Basic,199,6.3,6,0,33,43,No,0,0.19090909090909092,1.0,0.18181818181818182,1.303030303030303
2260,2024-11-13,Premium,699,12.6,3,0,13,27,Yes,1,0.9692307692307692,1.0,0.23076923076923078,2.076923076923077
2261,2024-08-27,Standard,399,20.7,4,2,13,8,Yes,1,1.5923076923076922,0.3333333333333333,0.3076923076923077,0.6153846153846154
2262,2024-09-11,Standard,399,7.1,1,5,19,26,Yes,1,0.3736842105263158,0.16666666666666666,0.05263157894736842,1.368421052631579
2263,2024-12-08,Standard,399,24.5,6,4,1,12,No,0,24.5,0.2,6.0,12.0
2264,2023-02-11,Basic,199,20.5,1,5,12,15,Yes,1,1.7083333333333333,0.16666666666666666,0.08333333333333333,1.25
2265,2023-08-12,Basic,199,18.7,1,5,16,25,Yes,1,1.16875,0.16666666666666666,0.0625,1.5625
2266,2023-01-15,Standard,399,14.6,3,5,8,7,No,0,1.825,0.16666666666666666,0.375,0.875
2267,2023-05-07,Standard,399,8.9,7,1,7,9,No,0,1.2714285714285716,0.5,1.0,1.2857142857142858
2268,2024-03-30,Standard,399,24.4,6,5,21,33,Yes,1,1.1619047619047618,0.16666666666666666,0.2857142857142857,1.5714285714285714
2269,2024-11-12,Premium,699,21.5,2,1,13,24,No,0,1.6538461538461537,0.5,0.15384615384615385,1.8461538461538463
2270,2024-03-19,Premium,699,12.5,4,3,16,3,Yes,1,0.78125,0.25,0.25,0.1875
2271,2023-07-28,Standard,399,2.0,0,5,11,29,Yes,1,0.18181818181818182,0.16666666666666666,0.0,2.6363636363636362
2272,2023-01-15,Standard,399,22.1,2,2,8,17,Yes,1,2.7625,0.3333333333333333,0.25,2.125
2273,2024-04-05,Standard,399,2.1,7,2,34,19,Yes,1,0.061764705882352944,0.3333333333333333,0.20588235294117646,0.5588235294117647
2274,2024-03-24,Basic,199,21.1,6,2,18,10,Yes,1,1.1722222222222223,0.3333333333333333,0.3333333333333333,0.5555555555555556
2275,2024-07-18,Basic,199,19.6,7,3,2,14,No,0,9.8,0.25,3.5,7.0
2276,2023-10-06,Premium,699,3.2,5,4,10,16,Yes,1,0.32,0.2,0.5,1.6
2277,2023-04-20,Premium,699,20.1,6,0,34,4,No,0,0.5911764705882353,1.0,0.17647058823529413,0.11764705882352941
2278,2024-09-20,Basic,199,6.7,3,5,19,59,Yes,1,0.3526315789473684,0.16666666666666666,0.15789473684210525,3.1052631578947367
2279,2023-01-21,Premium,699,23.1,7,4,34,0,Yes,1,0.6794117647058824,0.2,0.20588235294117646,0.0
2280,2023-04-22,Standard,399,10.8,5,0,36,30,Yes,1,0.30000000000000004,1.0,0.1388888888888889,0.8333333333333334
2281,2024-08-23,Premium,699,18.2,6,2,20,44,No,0,0.9099999999999999,0.3333333333333333,0.3,2.2
2282,2023-07-20,Basic,199,16.9,5,0,26,24,Yes,1,0.6499999999999999,1.0,0.19230769230769232,0.9230769230769231
2283,2024-06-29,Basic,199,1.6,5,2,21,30,Yes,1,0.0761904761904762,0.3333333333333333,0.23809523809523808,1.4285714285714286
2284,2024-08-01,Standard,399,6.1,8,0,32,44,Yes,1,0.190625,1.0,0.25,1.375
2285,2023-03-16,Basic,199,10.6,0,1,15,29,No,0,0.7066666666666667,0.5,0.0,1.9333333333333333
2286,2024-01-15,Basic,199,11.3,2,1,36,47,Yes,1,0.3138888888888889,0.5,0.05555555555555555,1.3055555555555556
2287,2024-04-05,Basic,199,6.8,6,0,3,17,No,0,2.2666666666666666,1.0,2.0,5.666666666666667
2288,2023-09-14,Basic,199,8.8,3,4,6,7,Yes,1,1.4666666666666668,0.2,0.5,1.1666666666666667
2289,2024-07-08,Premium,699,18.8,3,0,35,30,No,0,0.5371428571428571,1.0,0.08571428571428572,0.8571428571428571
2290,2023-12-05,Basic,199,23.2,7,1,1,50,Yes,1,23.2,0.5,7.0,50.0
2291,2024-12-14,Basic,199,12.8,3,4,6,17,Yes,1,2.1333333333333333,0.2,0.5,2.8333333333333335
2292,2023-04-10,Standard,399,19.0,8,5,23,10,Yes,1,0.8260869565217391,0.16666666666666666,0.34782608695652173,0.43478260869565216
2293,2023-02-16,Premium,699,16.8,3,1,2,52,Yes,1,8.4,0.5,1.5,26.0
2294,2023-03-04,Premium,699,5.3,3,1,12,8,No,0,0.44166666666666665,0.5,0.25,0.6666666666666666
2295,2023-07-29,Premium,699,6.0,2,0,29,7,No,0,0.20689655172413793,1.0,0.06896551724137931,0.2413793103448276
2296,2023-06-12,Standard,399,21.0,6,1,20,44,Yes,1,1.05,0.5,0.3,2.2
2297,2024-03-06,Standard,399,0.7,5,0,25,34,Yes,1,0.027999999999999997,1.0,0.2,1.36
2298,2024-03-21,Basic,199,19.2,3,0,6,9,No,0,3.1999999999999997,1.0,0.5,1.5
2299,2024-06-27,Basic,199,7.0,8,5,11,35,No,0,0.6363636363636364,0.16666666666666666,0.7272727272727273,3.1818181818181817
2300,2023-08-09,Premium,699,22.2,2,4,22,34,No,0,1.009090909090909,0.2,0.09090909090909091,1.5454545454545454
2301,2023-08-08,Standard,399,4.7,7,2,28,20,Yes,1,0.16785714285714287,0.3333333333333333,0.25,0.7142857142857143
2302,2023-04-04,Premium,699,5.3,4,3,2,49,Yes,1,2.65,0.25,2.0,24.5
2303,2024-06-30,Premium,699,20.0,2,0,8,14,No,0,2.5,1.0,0.25,1.75
2304,2023-08-26,Basic,199,12.2,2,0,36,33,Yes,1,0.33888888888888885,1.0,0.05555555555555555,0.9166666666666666
2305,2023-09-05,Basic,199,22.7,8,4,16,34,No,0,1.41875,0.2,0.5,2.125
2306,2023-12-07,Premium,699,2.5,8,4,36,5,Yes,1,0.06944444444444445,0.2,0.2222222222222222,0.1388888888888889
2307,2023-07-30,Premium,699,20.8,0,3,9,31,No,0,2.3111111111111113,0.25,0.0,3.4444444444444446
2308,2023-03-15,Basic,199,17.6,1,4,15,9,No,0,1.1733333333333333,0.2,0.06666666666666667,0.6
2309,2023-12-12,Standard,399,2.5,5,3,35,10,Yes,1,0.07142857142857142,0.25,0.14285714285714285,0.2857142857142857
2310,2023-02-01,Basic,199,19.3,0,5,3,44,Yes,1,6.433333333333334,0.16666666666666666,0.0,14.666666666666666
2311,2023-04-11,Basic,199,4.5,1,0,21,44,Yes,1,0.21428571428571427,1.0,0.047619047619047616,2.0952380952380953
2312,2023-01-27,Standard,399,16.4,0,5,35,47,No,0,0.4685714285714285,0.16666666666666666,0.0,1.3428571428571427
2313,2024-05-31,Premium,699,24.7,5,3,10,43,Yes,1,2.4699999999999998,0.25,0.5,4.3
2314,2023-06-01,Premium,699,18.9,4,1,19,5,No,0,0.994736842105263,0.5,0.21052631578947367,0.2631578947368421
2315,2023-06-04,Premium,699,12.2,7,4,35,58,No,0,0.34857142857142853,0.2,0.2,1.6571428571428573
2316,2024-06-03,Basic,199,12.8,0,2,19,24,Yes,1,0.6736842105263158,0.3333333333333333,0.0,1.263157894736842
2317,2023-09-09,Standard,399,1.1,0,0,30,42,Yes,1,0.03666666666666667,1.0,0.0,1.4
2318,2024-06-26,Standard,399,16.1,1,2,23,46,Yes,1,0.7000000000000001,0.3333333333333333,0.043478260869565216,2.0
2319,2023-10-03,Basic,199,9.8,1,1,26,26,Yes,1,0.37692307692307697,0.5,0.038461538461538464,1.0
2320,2023-06-24,Premium,699,24.8,5,5,15,3,Yes,1,1.6533333333333333,0.16666666666666666,0.3333333333333333,0.2
2321,2023-02-24,Premium,699,18.4,8,5,25,2,No,0,0.736,0.16666666666666666,0.32,0.08
2322,2023-01-18,Standard,399,6.4,8,3,14,39,Yes,1,0.4571428571428572,0.25,0.5714285714285714,2.7857142857142856
2323,2023-05-06,Premium,699,5.0,1,0,34,17,No,0,0.14705882352941177,1.0,0.029411764705882353,0.5
2324,2023-01-06,Standard,399,21.0,1,4,17,58,Yes,1,1.2352941176470589,0.2,0.058823529411764705,3.411764705882353
2325,2023-09-12,Standard,399,24.1,2,4,17,60,Yes,1,1.4176470588235295,0.2,0.11764705882352941,3.5294117647058822
2326,2023-10-02,Premium,699,9.8,3,4,13,41,Yes,1,0.7538461538461539,0.2,0.23076923076923078,3.1538461538461537
2327,2023-10-30,Basic,199,17.0,2,5,10,25,No,0,1.7,0.16666666666666666,0.2,2.5
2328,2023-09-06,Premium,699,13.3,4,3,11,19,Yes,1,1.2090909090909092,0.25,0.36363636363636365,1.7272727272727273
2329,2023-09-15,Standard,399,9.5,8,3,9,13,Yes,1,1.0555555555555556,0.25,0.8888888888888888,1.4444444444444444
2330,2024-02-04,Basic,199,21.9,6,2,30,60,No,0,0.73,0.3333333333333333,0.2,2.0
2331,2023-07-11,Basic,199,23.7,5,2,23,55,No,0,1.0304347826086957,0.3333333333333333,0.21739130434782608,2.391304347826087
2332,2023-10-28,Standard,399,18.2,5,2,15,34,Yes,1,1.2133333333333334,0.3333333333333333,0.3333333333333333,2.2666666666666666
2333,2023-10-14,Basic,199,16.9,7,3,2,19,Yes,1,8.45,0.25,3.5,9.5
2334,2023-08-20,Standard,399,14.6,8,4,33,58,No,0,0.4424242424242424,0.2,0.24242424242424243,1.7575757575757576
2335,2023-10-10,Premium,699,9.5,8,5,7,32,Yes,1,1.3571428571428572,0.16666666666666666,1.1428571428571428,4.571428571428571
2336,2023-10-24,Standard,399,11.9,0,5,9,44,Yes,1,1.3222222222222222,0.16666666666666666,0.0,4.888888888888889
2337,2023-08-02,Premium,699,24.8,4,1,4,13,No,0,6.2,0.5,1.0,3.25
2338,2023-05-06,Standard,399,20.8,4,4,13,20,No,0,1.6,0.2,0.3076923076923077,1.5384615384615385
2339,2024-04-10,Standard,399,20.3,1,0,15,6,No,0,1.3533333333333333,1.0,0.06666666666666667,0.4
2340,2023-07-23,Premium,699,18.2,1,4,30,3,No,0,0.6066666666666667,0.2,0.03333333333333333,0.1
2341,2024-10-21,Basic,199,16.0,3,3,6,13,Yes,1,2.6666666666666665,0.25,0.5,2.1666666666666665
2342,2023-03-27,Standard,399,1.5,6,0,15,46,Yes,1,0.1,1.0,0.4,3.066666666666667
2343,2024-05-27,Premium,699,12.7,5,3,33,6,Yes,1,0.38484848484848483,0.25,0.15151515151515152,0.18181818181818182
2344,2023-08-02,Standard,399,18.1,8,0,36,0,No,0,0.5027777777777778,1.0,0.2222222222222222,0.0
2345,2024-09-03,Basic,199,14.9,5,3,2,7,No,0,7.45,0.25,2.5,3.5
2346,2024-05-24,Premium,699,6.5,6,2,1,30,Yes,1,6.5,0.3333333333333333,6.0,30.0
2347,2023-01-04,Standard,399,20.7,1,5,19,58,Yes,1,1.0894736842105264,0.16666666666666666,0.05263157894736842,3.0526315789473686
2348,2023-11-15,Premium,699,10.1,5,1,14,56,Yes,1,0.7214285714285714,0.5,0.35714285714285715,4.0
2349,2023-04-22,Premium,699,20.3,8,5,5,49,Yes,1,4.0600000000000005,0.16666666666666666,1.6,9.8
2350,2023-01-28,Premium,699,6.0,6,4,19,30,Yes,1,0.3157894736842105,0.2,0.3157894736842105,1.5789473684210527
2351,2023-06-11,Premium,699,19.0,6,1,9,10,No,0,2.111111111111111,0.5,0.6666666666666666,1.1111111111111112
2352,2024-03-04,Basic,199,4.1,3,3,33,17,Yes,1,0.12424242424242424,0.25,0.09090909090909091,0.5151515151515151
2353,2023-10-29,Basic,199,6.8,0,5,6,47,No,0,1.1333333333333333,0.16666666666666666,0.0,7.833333333333333
2354,2023-12-12,Basic,199,13.6,0,2,34,40,Yes,1,0.39999999999999997,0.3333333333333333,0.0,1.1764705882352942
2355,2024-06-15,Basic,199,23.4,6,3,32,50,Yes,1,0.73125,0.25,0.1875,1.5625
2356,2023-02-13,Premium,699,3.4,2,3,7,49,Yes,1,0.4857142857142857,0.25,0.2857142857142857,7.0
2357,2024-09-14,Basic,199,13.2,3,2,4,24,Yes,1,3.3,0.3333333333333333,0.75,6.0
2358,2023-08-06,Basic,199,10.0,7,0,2,20,No,0,5.0,1.0,3.5,10.0
2359,2024-03-16,Basic,199,19.3,4,2,12,22,Yes,1,1.6083333333333334,0.3333333333333333,0.3333333333333333,1.8333333333333333
2360,2024-03-10,Premium,699,5.0,1,3,36,40,No,0,0.1388888888888889,0.25,0.027777777777777776,1.1111111111111112
2361,2023-02-11,Premium,699,15.7,8,2,10,18,No,0,1.5699999999999998,0.3333333333333333,0.8,1.8
2362,2024-04-03,Basic,199,7.9,8,0,16,50,No,0,0.49375,1.0,0.5,3.125
2363,2024-06-25,Basic,199,7.8,7,5,22,58,Yes,1,0.35454545454545455,0.16666666666666666,0.3181818181818182,2.6363636363636362
2364,2023-05-08,Basic,199,1.6,3,5,27,23,Yes,1,0.05925925925925926,0.16666666666666666,0.1111111111111111,0.8518518518518519
2365,2023-02-18,Basic,199,16.8,7,5,7,44,Yes,1,2.4,0.16666666666666666,1.0,6.285714285714286
2366,2023-01-17,Premium,699,24.8,1,2,24,18,No,0,1.0333333333333334,0.3333333333333333,0.041666666666666664,0.75
2367,2024-08-09,Premium,699,24.8,2,3,29,48,Yes,1,0.8551724137931035,0.25,0.06896551724137931,1.6551724137931034
2368,2024-10-19,Premium,699,19.3,6,5,27,18,No,0,0.7148148148148148,0.16666666666666666,0.2222222222222222,0.6666666666666666
2369,2024-01-10,Premium,699,2.7,8,2,30,9,Yes,1,0.09000000000000001,0.3333333333333333,0.26666666666666666,0.3
2370,2023-10-29,Premium,699,16.1,3,1,25,21,No,0,0.644,0.5,0.12,0.84
2371,2023-07-09,Basic,199,22.2,3,1,33,56,Yes,1,0.6727272727272727,0.5,0.09090909090909091,1.696969696969697
2372,2023-02-26,Basic,199,19.6,6,3,19,36,Yes,1,1.0315789473684212,0.25,0.3157894736842105,1.894736842105263
2373,2024-04-13,Standard,399,24.8,7,1,2,25,No,0,12.4,0.5,3.5,12.5
2374,2023-08-22,Standard,399,16.2,2,5,2,13,Yes,1,8.1,0.16666666666666666,1.0,6.5
2375,2024-06-16,Premium,699,8.5,5,5,15,15,No,0,0.5666666666666667,0.16666666666666666,0.3333333333333333,1.0
2376,2024-02-22,Basic,199,19.0,4,0,36,57,Yes,1,0.5277777777777778,1.0,0.1111111111111111,1.5833333333333333
2377,2023-05-31,Premium,699,24.5,6,2,8,1,No,0,3.0625,0.3333333333333333,0.75,0.125
2378,2024-07-17,Standard,399,13.8,2,3,23,42,Yes,1,0.6,0.25,0.08695652173913043,1.826086956521739
2379,2024-03-12,Standard,399,8.9,1,1,25,0,No,0,0.35600000000000004,0.5,0.04,0.0
2380,2023-05-04,Basic,199,19.3,8,2,10,36,Yes,1,1.9300000000000002,0.3333333333333333,0.8,3.6
2381,2023-11-15,Standard,399,19.5,6,4,13,9,Yes,1,1.5,0.2,0.46153846153846156,0.6923076923076923
2382,2024-05-04,Premium,699,15.8,0,0,18,53,No,0,0.8777777777777778,1.0,0.0,2.9444444444444446
2383,2024-02-03,Basic,199,0.7,8,3,1,38,Yes,1,0.7,0.25,8.0,38.0
2384,2024-11-15,Basic,199,3.4,6,4,4,12,Yes,1,0.85,0.2,1.5,3.0
2385,2024-06-24,Basic,199,20.7,0,0,22,60,Yes,1,0.9409090909090909,1.0,0.0,2.727272727272727
2386,2024-02-22,Basic,199,2.5,1,5,18,20,Yes,1,0.1388888888888889,0.16666666666666666,0.05555555555555555,1.1111111111111112
2387,2023-02-21,Basic,199,5.3,7,5,34,26,Yes,1,0.15588235294117647,0.16666666666666666,0.20588235294117646,0.7647058823529411
2388,2024-03-27,Premium,699,5.9,4,2,24,1,No,0,0.24583333333333335,0.3333333333333333,0.16666666666666666,0.041666666666666664
2389,2023-05-24,Standard,399,10.1,0,5,19,60,Yes,1,0.531578947368421,0.16666666666666666,0.0,3.1578947368421053
2390,2023-12-19,Premium,699,19.2,6,5,26,8,No,0,0.7384615384615384,0.16666666666666666,0.23076923076923078,0.3076923076923077
2391,2024-01-29,Basic,199,20.1,7,5,36,40,No,0,0.5583333333333333,0.16666666666666666,0.19444444444444445,1.1111111111111112
2392,2024-06-20,Basic,199,14.4,1,2,11,1,No,0,1.309090909090909,0.3333333333333333,0.09090909090909091,0.09090909090909091
2393,2023-04-02,Premium,699,6.9,3,1,35,12,No,0,0.19714285714285715,0.5,0.08571428571428572,0.34285714285714286
2394,2024-02-15,Basic,199,9.3,2,1,21,22,No,0,0.4428571428571429,0.5,0.09523809523809523,1.0476190476190477
2395,2023-06-18,Basic,199,13.8,1,3,30,0,Yes,1,0.46,0.25,0.03333333333333333,0.0
2396,2024-03-08,Premium,699,2.4,2,0,7,24,Yes,1,0.34285714285714286,1.0,0.2857142857142857,3.4285714285714284
2397,2024-08-10,Basic,199,24.5,5,1,33,29,Yes,1,0.7424242424242424,0.5,0.15151515151515152,0.8787878787878788
2398,2024-07-12,Standard,399,3.5,3,3,25,4,No,0,0.14,0.25,0.12,0.16
2399,2023-11-27,Standard,399,7.0,0,5,20,10,No,0,0.35,0.16666666666666666,0.0,0.5
2400,2023-04-07,Basic,199,21.7,4,4,10,2,No,0,2.17,0.2,0.4,0.2
2401,2023-09-14,Standard,399,7.5,0,1,18,28,Yes,1,0.4166666666666667,0.5,0.0,1.5555555555555556
2402,2024-05-26,Basic,199,12.0,1,1,26,57,No,0,0.46153846153846156,0.5,0.038461538461538464,2.1923076923076925
2403,2024-10-16,Premium,699,4.7,2,0,33,0,No,0,0.14242424242424243,1.0,0.06060606060606061,0.0
2404,2023-09-25,Basic,199,22.4,8,1,32,6,No,0,0.7,0.5,0.25,0.1875
2405,2024-12-04,Premium,699,4.7,8,2,27,47,Yes,1,0.17407407407407408,0.3333333333333333,0.2962962962962963,1.7407407407407407
2406,2023-09-06,Premium,699,6.2,6,1,29,55,No,0,0.21379310344827587,0.5,0.20689655172413793,1.896551724137931
2407,2024-08-09,Basic,199,4.8,5,3,33,1,Yes,1,0.14545454545454545,0.25,0.15151515151515152,0.030303030303030304
2408,2024-11-28,Standard,399,12.6,8,5,2,40,Yes,1,6.3,0.16666666666666666,4.0,20.0
2409,2023-08-30,Basic,199,12.2,0,3,30,55,No,0,0.4066666666666666,0.25,0.0,1.8333333333333333
2410,2024-01-21,Standard,399,19.6,2,0,34,23,No,0,0.5764705882352942,1.0,0.058823529411764705,0.6764705882352942
2411,2023-12-02,Premium,699,2.6,2,1,10,14,No,0,0.26,0.5,0.2,1.4
2412,2023-01-16,Premium,699,2.6,6,5,11,55,Yes,1,0.23636363636363636,0.16666666666666666,0.5454545454545454,5.0
2413,2023-06-03,Standard,399,24.7,1,5,35,16,No,0,0.7057142857142857,0.16666666666666666,0.02857142857142857,0.45714285714285713
2414,2024-08-04,Premium,699,13.3,2,0,5,36,Yes,1,2.66,1.0,0.4,7.2
2415,2024-11-29,Standard,399,19.0,0,4,30,37,Yes,1,0.6333333333333333,0.2,0.0,1.2333333333333334
2416,2023-01-17,Standard,399,11.0,8,2,16,50,Yes,1,0.6875,0.3333333333333333,0.5,3.125
2417,2024-09-11,Basic,199,22.4,0,2,9,51,Yes,1,2.488888888888889,0.3333333333333333,0.0,5.666666666666667
2418,2024-12-09,Premium,699,16.7,8,3,15,46,Yes,1,1.1133333333333333,0.25,0.5333333333333333,3.066666666666667
2419,2024-09-16,Standard,399,24.2,2,2,33,56,No,0,0.7333333333333333,0.3333333333333333,0.06060606060606061,1.696969696969697
2420,2024-07-12,Premium,699,15.9,1,2,36,22,Yes,1,0.44166666666666665,0.3333333333333333,0.027777777777777776,0.6111111111111112
2421,2024-01-01,Premium,699,24.1,0,5,30,41,Yes,1,0.8033333333333333,0.16666666666666666,0.0,1.3666666666666667
2422,2024-07-06,Basic,199,22.4,6,3,16,24,Yes,1,1.4,0.25,0.375,1.5
2423,2024-09-20,Premium,699,1.1,7,2,12,24,Yes,1,0.09166666666666667,0.3333333333333333,0.5833333333333334,2.0
2424,2024-09-30,Basic,199,12.6,8,3,30,24,Yes,1,0.42,0.25,0.26666666666666666,0.8
2425,2023-07-20,Premium,699,12.9,2,1,28,20,No,0,0.46071428571428574,0.5,0.07142857142857142,0.7142857142857143
2426,2024-02-13,Standard,399,19.9,8,2,3,43,Yes,1,6.633333333333333,0.3333333333333333,2.6666666666666665,14.333333333333334
2427,2023-01-31,Premium,699,17.2,3,2,12,3,No,0,1.4333333333333333,0.3333333333333333,0.25,0.25
2428,2024-12-03,Premium,699,19.0,6,3,24,46,Yes,1,0.7916666666666666,0.25,0.25,1.9166666666666667
2429,2023-06-30,Standard,399,1.3,1,1,3,17,No,0,0.43333333333333335,0.5,0.3333333333333333,5.666666666666667
2430,2024-02-07,Premium,699,21.4,4,2,22,11,No,0,0.9727272727272727,0.3333333333333333,0.18181818181818182,0.5
2431,2023-09-10,Standard,399,5.3,5,4,26,18,Yes,1,0.20384615384615384,0.2,0.19230769230769232,0.6923076923076923
2432,2023-07-19,Premium,699,17.2,4,3,9,53,No,0,1.911111111111111,0.25,0.4444444444444444,5.888888888888889
2433,2023-12-02,Premium,699,8.8,2,2,7,5,No,0,1.2571428571428573,0.3333333333333333,0.2857142857142857,0.7142857142857143
